id,facility_name,naic_code,facility_category,facility_type,unit_number,street_number,street_name,city,country,province,postal_code,address,sector,company_id,facility_id_general_status,facility_id_submission_status,updated_at,company_name,account_owner_email
258,Test Numba 2,114210,114,114210,,12,Tester St,Calgary,Canada,Alberta,G7G7G7,NULL,11,55,2,0,2025-05-01 16:13,SEMI ADMIN,harsanjit.bhullar@enerva.ca
229,FreshFacilityAd,111421,111,111421,,1,Contractors Street,Calgary,Canada,Alberta,X1X1X1,NULL,11,70,1,0,44:40.9,Test green company1,NULL
249,Test Facility,112310,112,112310,,123,Maple Street,Calgary,Canada,Alberta,A1A1A1,NULL,11,70,3,2,01:33.8,Test green company1,NULL
231,Facility 3,111120,111,111120,1234,123,Maple Street,Calgary,Canada,Alberta,A1A1A1,NULL,11,119,1,0,40:22.1,CSV Midstream Solutions Corp,brett.wightman@csvmidstream.com
238,CSV Simonette Gas Plant,211110,211,211110,,LSD: 13-11-062–27W5,LSD: 13-11-062–27W5,Greenview County,Canada,Alberta,T0H3M0,NULL,21,119,3,2,27:40.1,CSV Midstream Solutions Corp,brett.wightman@csvmidstream.com
239,CSV Valhalla Gas Plant,211110,211,211110,,LSD: 13-21-76-09-W6M,"55°36'17""N 119°20'20""W",Saddle Hills County,Canada,Alberta,A1A1A1,NULL,21,119,3,2,29:04.4,CSV Midstream Solutions Corp,brett.wightman@csvmidstream.com
301,E&A Tire Recycling ,562920,562,562920,12,12,pine grove,Athabasca,Canada,Alberta,T9S2A4,NULL,56,438,2,0,11:47.5,E&A recycle & renew,eddiebalsom9@hotmail.com
250,Paneeni,111310,111,111310,,32,Panini St,Calgary,Canada,Alberta,G9G0G0,NULL,11,445,2,0,50:00.1,MeetingDemo,NULL
234,West Grow Farms - Nisku,111219,111,111219, ,1202,8A Street,Nisku,Canada,Alberta,T9E7R5,NULL,11,446,2,0,23:35.2,West Grow Farms Inc.,jphilpott@westgrowfarms.com
240,Region II Bonnyville Office,561110,561,561110,5102,51,5102 51 st,Bonnyville,Canada,Alberta,T9N2H1,NULL,56,448,3,2,03:14.8,Otipemisiwak Métis Government of the Métis Nation within Alberta,mpupo@metis.org
241,10611 Kingsway Facility,561110,561,561110,10611,106,10611 Kingsway Avenue,Edmonton,Canada,Alberta,T5G3C8,NULL,56,448,2,0,08:30.4,Otipemisiwak Métis Government of the Métis Nation within Alberta,mpupo@metis.org
296,Metis Nation of Alberta Youth Centre,561110,561,561110,,11821,123 Street,Edmonton,Canada,Alberta,T5L0G7,NULL,56,448,3,2,39:57.5,Otipemisiwak Métis Government of the Métis Nation within Alberta,mpupo@metis.org
297,Delia Grey Provincial Office,561110,561,561110,,11738,Kingsway NW,Edmonton,Canada,Alberta,T5G0X5,NULL,56,448,3,2,51:20.7,Otipemisiwak Métis Government of the Métis Nation within Alberta,mpupo@metis.org
360,sad,111994,111,111994,,12,sad,sad,Canada,Alberta,r3r3r3,NULL,11,536,3,2,24:56.3,Bruh,andrei81@yopmail.com
362,City of Grande Prairie Service Centre,561110,561,561110,,9505,112 Street,Grande Prairie,Canada,Alberta,T8V6H8,NULL,56,539,3,2,49:10.7,City of Grande Prairie,incominggrants@cityofgp.com
363,Black Velvet Distillery,312140,312,312140,,2925,9th Ave North,Lethbridge,Canada,Alberta,T1H5E3,NULL,31,540,2,0,26:18.4,Heaven Hill Brands,rerickson@heavenhill.com
345,Wildcat Hills 06-05-027-05W5M Well Site,211110,211,211110,"51°17'40""N 114°40'18""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,26:48.8,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
346,Wildcat Hills 06-29-026-05W5M Well Site,211110,211,211110,"51°14'51""N 114°40'06""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,28:10.1,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
348,Wildcat Hills 06-32-026-05W5M Well Site,211110,211,211110,"51°15'44""N 114°40'12""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,29:39.5,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
349,Wildcat Hills 06-35-027-06W5M Well Site,211110,211,211110,"51°20'55""N 114°44'36""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,30:32.5,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
350,Wildcat Hills 07-26-027-06W5M Well Site,211110,211,211110,"51°20'05""N 114°44'12""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,31:19.6,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
351,Wildcat Hills 10-06-027-05W5M Well Site,211110,211,211110,"51°16'53""N 114°41'24""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,13:12.5,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
352,Wildcat Hills 10-20-026-05W5M Well Site,211110,211,211110,"51°14'19""N 114°39'36""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,32:26.7,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
353,Wildcat Hills 11-03-028-06W5M Well Site,211110,211,211110,"51°22'00""N 114°45'48""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,33:25.9,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
354,Wildcat Hills 11-13-027-06W5M Well Site,211110,211,211110,"51°18'31""N 114°43'01""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,34:19.8,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
355,Wildcat Hills 15-12-027-06W5M Well Site,211110,211,211110,"51°17'56""N 114°42'44""W",Rural Location - No Fixed Address,Rural Location - No Fixed Address,Rocky View County,Canada,Alberta,T0L0W0,NULL,21,168,3,2,35:08.8,Canlin Energy Inc.,brent.dumenko@canlinenergy.com
246,Haul- All Equipment Ltd,333990,333,333990,4115,18,Ave N,Lethbridge,Canada,Alberta,T1H5G1,NULL,31,174,1,0,45:07.4,GI,clee@greenintegrations.ca
283,Spruceland,321111,321,321111,,103803,283 Street,Acheson,Canada,Alberta,T7X6A7,NULL,31,175,2,0,33:56.6,Canadian Forest Products Ltd.,Kevin.McIntyre@canfor.com
284,Canfor Grande Prairie,321111,321,321111,,8701,108 Street,Grande Prairie,Canada,Alberta,T8V4C5,NULL,31,175,2,0,46:05.1,Canadian Forest Products Ltd.,Kevin.McIntyre@canfor.com
288,Barrhead Transit Mix,327310,327,327310,,4702,62 ave,Barrhead,Canada,Alberta,T7N1A3,NULL,31,345,3,2,19:51.2,Barrhead Transit Mix Ltd,colette@barrheadtransitmix.ca
326,Cnooc International Upgrader,211141,211,211141, , 3-31-085-06 W4M ,Long Lake site on Highway 881,Anzac,Canada,Alberta,T0P1J0,NULL,21,346,3,2,11:52.3,CNOOC International,raj.bambhania@intl.cnoocltd.com
236,15-20-38-25W4,211110,211,211110,,15-20-038-25W4,15-20-038-25W4,Joffre,Canada,Alberta,A1A1A1,NULL,21,347,2,0,22:30.5,Whitecap Resources,kyle.fauville@wcap.ca
271,Swan Hills Treatment Centre,562210,562,562210,,10000,Chrystina Lake Road,Swan Hills,Canada,Alberta,T0G2C0,NULL,56,364,2,0,31:11.1,Modern Niagara Building Services - Calgary,i@modernniagara.com
261,Gordondale East Gas Plant,211110,211,211110,11-26-79-09- W6M,55.880148,-119.296966,Peach Arch,Canada,Alberta,A1A1A1,NULL,21,367,2,0,36:29.5,NorthRiver midstream,abdel.hagar@nrm.ca
313,Edmonton MFG,321999,321,321999,,14810,131 Ave NW,Edmonton,Canada,Alberta,T5L4Y3,NULL,31,383,2,0,17:42.1,Metrie,dave.danesh@metrie.com
259,Strachan,213118,213,213118,,ss,ss,ss,Canada,Alberta,T2P3n4,NULL,21,402,1,0,04:27.8,Keyera,surbhi_bhargava@keyera.com
266,Strachan,213118,213,213118,,1,ssss,Calgary,Canada,Alberta,T2P0N3,NULL,21,402,1,0,10:30.8,Keyera,surbhi_bhargava@keyera.com
232,Bigstone Cree Nation- Public Works Building,561210,561,561210,,3,Hoole Creek by Pass Road,Wabasca Desmarais,Canada,Alberta,T0G2B0,NULL,56,411,3,2,25:11.3,Simplify Energy Consultants Ltd.,adam@simplifyenergy.ca
267,Strachan,213118,213,213118,,2000,2000,Rocky Mountain House,Canada,Alberta,T4T1B5,NULL,21,402,2,0,15:58.3,Keyera,surbhi_bhargava@keyera.com
237,Northeast Pigeon Lake Wastewater Commission,221320,221,221320,,243019A,Highway 13,Wetaskiwin,Canada,Alberta,T9A2G5,NULL,22,452,3,2,11:29.7,County of Wetaskiwin No. 10,nfinseth@county10.ca
268,Ice River Springs - Calgary,312110,312,312110,,7120,Barlow Trail SE,Calgary,Canada,Alberta,T2C2E1,NULL,31,480,3,2,03:36.5,Ice River Sustainable Solutions,aelhourani@iceriversprings.com
293,DIRTT Primer,321999,321,321999,,5620,68 Ave SE,Calgary,Canada,Alberta,T2C4N8,NULL,31,457,3,2,29:23.6,DIRTT Environmental Solutions,JLake@dirtt.com
294,DIRTT Casework,321919,321,321919,,7303,30 St SE,Calgary,Canada,Alberta,T2C1N6,NULL,31,457,3,2,34:22.4,DIRTT Environmental Solutions,JLake@dirtt.com
299,DIRTT Woodshop,321999,321,321999,,7504,30 St SE,Calgary,Canada,Alberta,T2C1M8,NULL,31,457,3,2,14:45.3,DIRTT Environmental Solutions,JLake@dirtt.com
300,DIRTT Metal and Timber Shop,332311,332,332311,,6335,57 St SE,Calgary,Canada,Alberta,T2C5K9,NULL,31,457,3,2,17:57.3,DIRTT Environmental Solutions,JLake@dirtt.com
244,Legacy Kitchens,238990,238,238990,,2980,Sunridge Way NE,Calgary,Canada,Alberta,T1Y7H9,NULL,23,459,3,2,02:02.7,Legacy Kitchen Design Group,sbuller@legacykitchens.com
245,Grain Bin Brewing Company,311999,311,311999,,10014,102 st,Grande Prairie,Canada,Alberta,T8V2V6,NULL,31,461,1,0,58:20.6,Grain Bin Brewing Company,info@grainbinbeer.com
248,Office,238390,238,238390,5,5105,76a st cl,Red Deer,Canada,Alberta,T4P3M2,NULL,23,464,2,0,32:57.3,Woodmaster Cabinets,matt@woodmaster.ca
256,test facility 2,236210,236,236210,2,2,Test,Calgary,Canada,Alberta,A2A1A1,NULL,23,471,2,0,46:06.8,TestCompany81,NULL
253,Bob,112420,112,112420,,22,Devon,Calg,Canada,Alberta,T3M3P1,NULL,11,473,1,0,25:33.5,Saa,NULL
254,Bob,114114,114,114114,,22,Devon,Calgar,Canada,Alberta,T3W3a2,NULL,11,473,2,0,10:13.4,Saa,NULL
255,Falkbuilt HQ,339999,339,339999,2,4100,106 Ave SE,Calgary,Canada,Alberta,T2C5B6,NULL,31,474,2,0,11:57.1,Falkbuilt Ltd.,darby.lush@falkbuilt.com
257,Haul-All,332999,332,332999,,4115,18,Lethbridge,Canada,Alberta,T1H5G1,NULL,31,475,3,2,46:22.1,Haul-All Equipment Ltd.,dave@haulall.com
263,Larry Desmueles,561110,561,561110,,11923,121A Street,Edmonton,Canada,Alberta,T5L0A2,NULL,56,478,3,2,51:15.6,Metis Capital Housing,roshan.boorada@metishousing.ca
264,Frito-Lay Taber,311919,311,311919,,5904,52 Ave,Taber,Canada,Alberta,T1G1W9,NULL,31,479,3,2,08:22.5,PepsiCo Foods Canada,duncan.waldie@pepsico.com
265,Frito-Lay Lethbridge,311919,311,311919,,2200,31 St N,Lethbridge,Canada,Alberta,T1H5K8,NULL,31,479,3,2,10:17.3,PepsiCo Foods Canada,duncan.waldie@pepsico.com
269,Rivers Edge Camping Association,111940,111,111940,,5;5;29;36;W ,5; 5; 29; 36; NE,Cremona,Canada,Alberta,A1A1A1,NULL,11,481,3,2,41:47.4,Rivers Edge Camping Association,andrew@riversedgecamp.org
270,Rivers Edge Camping Association,111940,111,111940,,5;5;29;36;W ,5; 5; 29; 36; NE,Cremona,Canada,Alberta,A1A1A1,NULL,11,481,2,0,38:27.3,Rivers Edge Camping Association,andrew@riversedgecamp.org
272,BrokenFacility,324190,324,324190,,234,Theeran St,Calgary,Canada,Alberta,G7G7G7,NULL,31,485,2,0,46:14.7,Stacey Inc,NULL
274,Institute For The Advancement Of Aboriginal Women,561310,561,561310,102,10220,156 St NW,Edmonton,Canada,Alberta,T5P2R1,NULL,56,491,3,2,53:20.9,Institute for the Advancement of Aboriginal Women (IAAW),rachelle@iaaw.ca
276,23,111120,111,111120,,23,32323,Calgary,Canada,Alberta,A1A1A1,NULL,11,493,2,0,47:23.4,Queens Inc,NULL
277,Test,213118,213,213118,,234,234234,Calgary,Canada,Alberta,A1A1A1,NULL,21,493,2,0,48:50.2,Queens Inc,NULL
286,asas,311920,311,311920,,22,111,calg,Canada,Alberta,T3M3P3,NULL,31,494,3,2,14:57.5,bob,andrei25@yopmail.com
287,Sweet Grass Contracting,311119,311,311119,303040,260, Rge Rd ,Linden,Canada,Alberta,T0M1J0,NULL,31,495,3,2,55:23.9,Sweet Grass Contracting Ltd.,carsonr@sweetgrassltd.com
282,Testr,238390,238,238390,,3,333,Calgary,Canada,Alberta,A1A1A1,NULL,23,499,2,0,32:04.3,Doctors Inc,NULL
357,vbnv,237310,237,237310,,44,345,Dewrty,Canada,Alberta,A1A1A1,NULL,23,499,2,0,52:58.4,Doctors Inc,NULL
285,Athabasca Regional Multiplex,561990,561,561990,,2,University Drive,Athabasca,Canada,Alberta,T9S0A3,NULL,56,501,2,0,55:55.7,Athabasca Regional Multiplex Society,multiplexmanager@athabasca.ca
303,15-3-83-15w5,211110,211,211110,2800 Centennial Place,520,3rd Avenue SW,Calgary,Canada,Alberta,T2P0R2,NULL,21,503,2,0,36:28.0,Baytex Energy Ltd.,susan.dennett@baytexenergy.com
278,Alberta Plywood,321212,321,321212,,9923,65 Avenue NW,Edmonton,Canada,Alberta,T6E0L1,NULL,31,455,3,2,17:06.0,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
247,Public Works Shop,488490,488,488490,,59422,HWY 44,Westlock,Canada,Alberta,T7P2P4,NULL,48,462,2,0,39:52.6,Westlock County,pjean@westlockcounty.com
306,16-3-83-15w5,211110,211,211110,2800 Centennial Place,520,3rd Avenue SW,Calgary,Canada,Alberta,T2P0R2,NULL,21,503,2,0,39:08.6,Baytex Energy Ltd.,susan.dennett@baytexenergy.com
307,2-11-83-15w5,211110,211,211110,2800 Centennial Place,520,3rd Avenue SW,Calgary,Canada,Alberta,T2P0R2,NULL,21,503,2,0,42:11.7,Baytex Energy Ltd.,susan.dennett@baytexenergy.com
308,16-31-81-14w5,211110,211,211110,2800 Centennial Place,520,3rd Avenue SW,Calgary,Canada,Alberta,T2P0R2,NULL,21,503,2,0,44:47.4,Baytex Energy Ltd.,susan.dennett@baytexenergy.com
309,3-11-83-15w5,211110,211,211110,2800 Centennial Place,520,3rd Avenue SW,Calgary,Canada,Alberta,T2P0R2,NULL,21,503,2,0,47:25.3,Baytex Energy Ltd.,susan.dennett@baytexenergy.com
310,2-10-83-15w5,211110,211,211110,2800 Centennial Place,520,3rd Avenue SW,Calgary,Canada,Alberta,T2P0R2,NULL,21,503,2,0,52:39.0,Baytex Energy Ltd.,susan.dennett@baytexenergy.com
289,Administration Office,561110,561,561110,,"58°27'22.6""N , ","116°16'28.4""W",Rocky Lane,Canada,Alberta,A1A1A1,NULL,56,505,2,0,26:28.8,Beaver First Nation,Gari-lynn.Chalifoux@beaverfirstnation.ab.ca
290,Carpentry Shop,238390,238,238390,,11,Dominics Road,Child Lake,Canada,Alberta,T0H2H0,NULL,23,505,3,2,26:10.7,Beaver First Nation,Gari-lynn.Chalifoux@beaverfirstnation.ab.ca
364,FacilityTest13062025,111120,111,111120,,1,str,cas,Canada,Alberta,x1x1x1,NULL,11,22,1,0,40:20.3,KosKompany,NULL
365,Chamber of secrets,237120,237,237120,,2,22,I can put any city,Canada,Alberta,A1A1A1,NULL,23,541,2,0,10:44.5,Hogwarts Inc,NULL
366,Askaban,114113,114,114113,,21,22,Does not matter,Canada,Alberta,A1A1A1,NULL,11,541,2,0,46:29.9,Hogwarts Inc,NULL
375,Core Pumphouse,221310,221,221310,,"52.705240, -115.275160","52.705240, -115.275160",Alhambra,Canada,Alberta,A1A1A1,NULL,22,545,3,2,25:46.4,O'Chiese First Nation,tyson.h@ocfn.ca
367,New test,322212,322,322212,,22,2313,Calgary,Canada,Alberta,A1A1A1,NULL,31,541,3,2,28:23.9,Hogwarts Inc,NULL
376,Public Works Building #1,561210,561,561210,,"52.704790, -115.279956","52.704790, -115.279956",Alhambra,Canada,Alberta,A1A1A1,NULL,56,545,3,2,37:45.5,O'Chiese First Nation,tyson.h@ocfn.ca
368,sdaasd,111411,111,111411,,123,asd,asd,Canada,Alberta,t4t4t4,NULL,11,536,3,2,38:01.7,Bruh,andrei81@yopmail.com
370,ase,211142,211,211142,,12,sad,asd,Canada,Alberta,r3r3r3,NULL,21,536,3,2,22:58.2,Bruh,andrei81@yopmail.com
371,123,237210,237,237210,,12,aasd,asd,Canada,Alberta,r3r3r3,NULL,23,536,3,2,23:00.2,Bruh,andrei81@yopmail.com
377,Public Works Building #2,561210,561,561210,,"52.732959, -115.309990","52.732959, -115.309990",Alhambra,Canada,Alberta,A1A1A1,NULL,56,545,3,2,39:47.2,O'Chiese First Nation,tyson.h@ocfn.ca
372,2222,111421,111,111421,,123,123,aa,Canada,Alberta,r3r3r3,NULL,11,536,3,2,23:01.9,Bruh,andrei81@yopmail.com
382,Oraizen Automotive,332710,332,332710,,53.49762280973794 - 6025 ,113.49710696031207 - 104 St NW,Edmonton,Canada,Alberta,T6H2K6,NULL,31,550,2,0,48:10.9,Oraizen Automotive,oraizenautomotive@gmail.com
373,Test facility,112391,112,112391,,123,Maple Street,Calgary,Canada,Alberta,A1A1A1,NULL,11,70,2,0,54:27.1,Test green company1,NULL
63,Waskatenau Plant,562110,562,562110,,5045,50 street,Waskatenau,Canada,Alberta,T0A3P0,NULL,56,269,2,0,57:22.7,Akanksha Industries Ltd.,markhantelmann@gmail.com
378,Community Centre Pumphouse,221310,221,221310,,"52.704539, -115.282981","52.704539, -115.282981",Alhambra,Canada,Alberta,T4T0A3,NULL,22,545,3,2,42:45.9,O'Chiese First Nation,tyson.h@ocfn.ca
374,Water Treatment Plant,221310,221,221310,,"52.791079, -115.335022","52.791079, -115.335022",Alhambra,Canada,Alberta,A1A1A1,NULL,22,545,3,2,19:19.1,O'Chiese First Nation,tyson.h@ocfn.ca
386,Reunion Terrasse Lift Station,221320,221,221320,,1873,Reunion Terrace NW,Airdrie,Canada,Alberta,T4B3P9,NULL,22,538,2,0,09:07.4,City of Airdrie,joad.clement@airdrie.ca
379,Truckstop Pumphouse,221310,221,221310,,"52.852983, -115.498884","52.852983, -115.498884",Alhambra,Canada,Alberta,A1A1A1,NULL,22,545,3,2,45:42.0,O'Chiese First Nation,tyson.h@ocfn.ca
381,Seal 09-15-084-14 W5M,211110,211,211110,9705,100,Street,Peace River,Canada,Alberta,T8S1J7,NULL,21,549,2,0,52:57.3,Obsidian Energy,shane.kidd@obsidianenergy.com
383,Demo,562920,562,562920,,3,321,Qwerty,Canada,Alberta,A1A1A1,NULL,56,552,2,0,37:01.2,Demo Inc,NULL
275,Rimbey,213118,213,213118,,AB-771,AB-771,Ponoka County,Canada,Alberta,T0C0M0,NULL,21,402,2,0,32:20.1,Keyera,surbhi_bhargava@keyera.com
385,Public Works Building,561210,561,561210,,"55.956010, -113.773254","55.956010, -113.773254",Wabasca Desmarais,Canada,Alberta,T0H2B0,NULL,56,554,3,2,20:34.8,Bigstone Cree Nation,chris.beauregard@bigstone.ca
384,Water Treatment Plant,221310,221,221310,,"56.142307, -113.859714","56.142307, -113.859714",Wabasca ,Canada,Alberta,T0G2K0,NULL,22,554,3,2,15:15.5,Bigstone Cree Nation,chris.beauregard@bigstone.ca
279,Ranger Board,321216,321,321216,,Highway 658,1km north of Blue Ridge,Blue Ridge,Canada,Alberta,T0E0B0,NULL,31,455,3,2,45:09.0,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
369,1,111421,111,111421,,12,sad,sa,Canada,Alberta,r3r3r3,NULL,11,536,3,2,22:56.2,Bruh,andrei81@yopmail.com
418,Rostel Industries Main Building,332999,332,332999,,9699,Shepard Rd,Calgary,Canada,Alberta,T2C4K5,NULL,31,266,3,2,53:40.0,Precision Drilling Corporation,gwijewardana@precisiondrilling.com
420,Grizzly Pallets – Calgary Yard,321920,321,321920,98,15,Technology Way SE,Calgary,Canada,Alberta,T3S0B8,NULL,31,573,2,0,55:03.1,GrizzlyPallets,Grizzlypallets@gmail.com
387,Blue Ridge Lumber,321111,321,321111,,595007,HWY 658,Blue Ridge,Canada,Alberta,T0E0B0,NULL,31,455,3,2,59:26.0,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
388,Slave Lake Veneer,321211,321,321211,,#642,Mitsue Industrial Park West,Slave Lake,Canada,Alberta,T0G2A0,NULL,31,455,3,2,00:51.9,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
389,Wesco Calgary,236220,236,236220,,11195,"42 St. Southeast, Bay #10",Calgary,Canada,Alberta,T2C0J9,NULL,23,562,1,0,04:13.1,Wesco Distribution Inc.,samantha.heard@wescodist.com
390,Manning Forest Products,321111,321,321111,,AB-691,North of Manning,Manning,Canada,Alberta,T0H2M0,NULL,31,455,3,2,28:21.1,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
394,Hinton Wood Products,321111,321,321111,,99,West River Road,Hinton,Canada,Alberta,T7V1Y7,NULL,31,455,3,2,50:35.9,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
391,West Fraser LVL,321211,321,321211,,AB-752,Secondary Highway 752,Rocky Mountain House,Canada,Alberta,T4T1B3,NULL,31,455,3,2,11:19.7,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
392,Edson Forest Products,321111,321,321111,,53115,Highway 47,Edson,Canada,Alberta,T7E1V2,NULL,31,455,3,2,58:04.8,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
400,Test ,212210,212,212210,,123,fake street,Calgary,Canada,Alberta,T2J0G3,NULL,21,566,2,0,33:36.5,Testing 123,NULL
393,High Prairie Forest Products,321111,321,321111,,5115,53 Street,High Prairie,Canada,Alberta,T0G1E0,NULL,31,455,3,2,59:08.3,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
395,Sundre Forest Products,321111,321,321111,,5541,Highway 584,Sundre,Canada,Alberta,T0M1X0,NULL,31,455,3,2,09:56.1,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
396,Cochrane Sawmill,321111,321,321111,,305,Griffin RD W,Cochrane,Canada,Alberta,T4C2C4,NULL,31,455,3,2,35:09.2,West Fraser Mills Ltd,udhejeet.sidhu@westfraser.com
401,Test Facility,237990,237,237990,,123,Test,Calgary,Canada,Alberta,A1A1A1,NULL,23,568,2,0,48:03.2,SEMI Company Test,NULL
398,a1,211110,211,211110,,33,Tes,Calgary,Canada,Alberta,T3T3T3,NULL,21,536,3,2,27:09.7,Bruh,andrei81@yopmail.com
406,Jarvie Pump House,221310,221,221310,,5002,50 Avenue,Jarvie,Canada,Alberta,T0G0B0,NULL,22,462,2,0,11:29.3,Westlock County,pjean@westlockcounty.com
402,Doef's Greenhouses Ltd.,111419,111,111419,,41117,Hwy 792,Lacombe,Canada,Alberta,T4L2N3,NULL,11,569,3,2,38:59.8,Doef's Greenhouses Ltd.,eric@doefsgreenhouses.com
409,Vimy Pump House,221310,221,221310,,4927,52 Avenue,Vimy,Canada,Alberta,T0G0J0,NULL,22,462,2,0,23:49.2,Westlock County,pjean@westlockcounty.com
404,Dapp Pump House,221310,221,221310,,5010,50 Street,Dapp,Canada,Alberta,T0G0S0,NULL,22,462,2,0,25:28.3,Westlock County,pjean@westlockcounty.com
405,Fawcett Pump House,221310,221,221310,,4902,49 Avenue,Fawcett,Canada,Alberta,T0G0Y0,NULL,22,462,2,0,09:55.3,Westlock County,pjean@westlockcounty.com
407,Pibroch Pump House,221310,221,221310,,4707,50 Street,Pibroch,Canada,Alberta,T0G2L0,NULL,22,462,2,0,12:47.5,Westlock County,pjean@westlockcounty.com
408,Pickardville Pump House,221310,221,221310,B,5005,49 Avenue,Pickardville,Canada,Alberta,T0G0B2,NULL,22,462,2,0,14:39.8,Westlock County,pjean@westlockcounty.com
399,a2,114210,114,114210,,66,kkk,uuu,Canada,Alberta,t4t4t4,NULL,11,536,2,0,25:12.6,Bruh,andrei81@yopmail.com
410,Busby Lift Station,221320,221,221320,,574?? ,RGE RD 271,Busby,Canada,Alberta,T0G0H0,NULL,22,462,2,0,26:09.0,Westlock County,pjean@westlockcounty.com
411,Dapp Lift Station,221320,221,221320,,5010,50 Street,Dapp,Canada,Alberta,T0G0S0,NULL,22,462,2,0,27:22.2,Westlock County,pjean@westlockcounty.com
412,Vimy Lift Station,221320,221,221320,,4900,48 Avenue ,Vimy,Canada,Alberta,T0G0J0,NULL,22,462,2,0,28:27.9,Westlock County,pjean@westlockcounty.com
413,Airport Terminal,481215,481,481215,40,59509,RGE RD 260,Clyde,Canada,Alberta,T0G0P0,NULL,48,462,2,0,37:25.0,Westlock County,pjean@westlockcounty.com
414,Ag Services,115110,115,115110,102C,59422,HWY 44,Westlock County,Canada,Alberta,T7P2P4,NULL,11,462,2,0,43:47.6,Westlock County,pjean@westlockcounty.com
415,Rostel Industries Building C,332999,332,332999,,9699,Shepard Rd,Calgary,Canada,Alberta,T2C4K5,NULL,31,266,2,0,05:05.3,Precision Drilling Corporation,gwijewardana@precisiondrilling.com
403,Busby Pump House,221310,221,221310,,4915,49 street,Busby,Canada,Alberta,T0G0H0,NULL,22,462,2,0,26:02.6,Westlock County,pjean@westlockcounty.com
417,Rostel Industries Building B,332999,332,332999,,9699,Shepard Rd,Calgary,Canada,Alberta,T2C4K5,NULL,31,266,3,2,52:53.8,Precision Drilling Corporation,gwijewardana@precisiondrilling.com
416,Rostel Industries Building C,332999,332,332999,,9699,Shepard Rd,Calgary,Canada,Alberta,T2C4K5,NULL,31,266,3,2,52:04.1,Precision Drilling Corporation,gwijewardana@precisiondrilling.com
421,Blue Ridge Lumber,321111,321,321111,,595007,HWY 658,Blue Ridge,Canada,Alberta,T0E0B0,NULL,31,574,1,0,28:43.7,Blue Ridge Lumber,Ryan.Sneddon@westfraser.com
422,Alexander Tubular,326122,326,326122,,3052,84 Avenue,Edmonton,Canada,Alberta,T6P1K3,NULL,31,576,2,0,14:21.5,Alexander Tubular,tonyq@alexandertubular.ca
380,Lethbridge Water Treatment Plant,221310,221,221310,,19,Botterill Bottom Road South,Lethbridge,Canada,Alberta,T1J3Z2,NULL,22,547,3,2,46:52.8,City of Lethbridge,talmann.frostad@lethbridge.ca
423,Carry Steel ,332319,332,332319,5815,75 ST ,NW,Edmonton,Canada,Alberta,T6E0T3,NULL,31,577,2,0,18:31.4,C.W. Carry Ltd (o/a Carry Steel),blake.hamilton@carrysteel.com
